state_id,R_req,action_index,reward_total,source
trial00_episode03_task019,0.9,9,30.562475737118266,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,10,37.527051105457886,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,11,25.331359429605012,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,12,25.331359429605012,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,13,32.65793666198042,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,14,30.562475737118266,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,15,37.527051105457886,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,16,26.54195505784137,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,17,26.54195505784137,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,18,32.65793666198042,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,19,37.527051105457886,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,20,32.65793666198042,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,21,32.65793666198042,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,22,37.527051105457886,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,23,30.562475737118266,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,24,30.562475737118266,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,25,37.527051105457886,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,26,37.527051105457886,supplemental_actual_requirement_0.9
trial00_episode03_task019,0.9,27,20.337054070265435,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,0,31.646256918007662,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,1,33.95937644411318,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,2,40.0953135937189,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,3,40.636500152463036,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,4,46.90309047600294,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,5,28.011058304603235,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,6,28.011058304603235,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,7,33.95937644411318,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,8,40.0953135937189,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,9,40.636500152463036,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,10,46.90309047600294,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,11,31.646256918007662,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,12,31.646256918007662,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,13,40.0953135937189,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,14,40.636500152463036,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,15,46.90309047600294,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,16,33.95937644411318,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,17,33.95937644411318,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,18,40.636500152463036,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,19,46.90309047600294,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,20,40.0953135937189,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,21,40.0953135937189,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,22,46.90309047600294,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,23,40.636500152463036,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,24,40.636500152463036,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,25,46.90309047600294,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,26,46.90309047600294,supplemental_actual_requirement_0.9
trial00_episode04_task024,0.9,27,8.36459571153203,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,0,26.62410884786979,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,1,28.158090988524933,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,2,34.2060476731626,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,3,32.928565437603545,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,4,39.62502387612408,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,5,31.481042566586716,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,6,30.260548407356588,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,7,28.158090988524933,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,8,34.2060476731626,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,9,32.928565437603545,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,10,39.62502387612408,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,11,31.481042566586716,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,12,30.260548407356588,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,13,34.2060476731626,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,14,32.928565437603545,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,15,39.62502387612408,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,16,31.481042566586716,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,17,30.260548407356588,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,18,34.2060476731626,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,19,39.62502387612408,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,20,34.2060476731626,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,21,34.2060476731626,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,22,39.62502387612408,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,23,32.928565437603545,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,24,32.928565437603545,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,25,39.62502387612408,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,26,39.62502387612408,supplemental_actual_requirement_0.9
trial00_episode05_task040,0.9,27,31.481042566586716,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,0,33.82519832620601,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,1,34.68862923349451,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,2,42.37220211412212,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,3,38.243194987952926,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,4,47.18414741802324,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,5,34.44419222525615,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,6,39.08823078321749,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,7,34.68862923349451,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,8,42.37220211412212,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,9,38.243194987952926,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,10,47.18414741802324,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,11,34.44419222525615,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,12,39.08823078321749,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,13,42.37220211412212,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,14,38.243194987952926,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,15,47.18414741802324,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,16,34.68862923349451,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,17,39.08823078321749,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,18,42.37220211412212,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,19,47.18414741802324,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,20,42.37220211412212,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,21,42.37220211412212,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,22,47.18414741802324,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,23,38.243194987952926,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,24,39.08823078321749,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,25,47.18414741802324,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,26,47.18414741802324,supplemental_actual_requirement_0.9
trial00_episode06_task049,0.9,27,39.08823078321749,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,0,32.56047721320228,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,1,33.70082485502606,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,2,40.97215387397706,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,3,37.77962806555995,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,4,46.117874148371406,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,5,30.192669867364927,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,6,32.7643847457652,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,7,33.70082485502606,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,8,40.97215387397706,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,9,37.77962806555995,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,10,46.117874148371406,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,11,32.56047721320228,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,12,32.7643847457652,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,13,40.97215387397706,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,14,37.77962806555995,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,15,46.117874148371406,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,16,33.70082485502606,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,17,33.70082485502606,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,18,40.97215387397706,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,19,46.117874148371406,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,20,40.97215387397706,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,21,40.97215387397706,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,22,46.117874148371406,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,23,37.77962806555995,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,24,37.77962806555995,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,25,46.117874148371406,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,26,46.117874148371406,supplemental_actual_requirement_0.9
trial00_episode07_task059,0.9,27,32.7643847457652,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,0,35.32805366402466,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,1,35.94536653867622,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,2,44.04249227513939,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,3,39.06451300971697,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,4,48.57959369371112,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,5,39.017521456335125,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,6,44.274674204845624,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,7,35.94536653867622,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,8,44.04249227513939,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,9,39.06451300971697,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,10,48.57959369371112,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,11,39.017521456335125,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,12,44.274674204845624,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,13,44.04249227513939,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,14,39.06451300971697,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,15,48.57959369371112,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,16,39.017521456335125,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,17,44.274674204845624,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,18,44.04249227513939,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,19,48.57959369371112,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,20,44.04249227513939,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,21,44.274674204845624,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,22,48.57959369371112,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,23,39.06451300971697,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,24,44.274674204845624,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,25,48.57959369371112,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,26,48.57959369371112,supplemental_actual_requirement_0.9
trial00_episode08_task084,0.9,27,44.274674204845624,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,0,23.46953910306722,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,1,24.851142101864266,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,2,30.51006770155425,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,3,29.19968542520488,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,4,35.52972646678875,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,5,19.960417368231944,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,6,24.249931431589832,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,7,24.851142101864266,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,8,30.51006770155425,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,9,29.19968542520488,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,10,35.52972646678875,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,11,23.46953910306722,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,12,24.249931431589832,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,13,30.51006770155425,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,14,29.19968542520488,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,15,35.52972646678875,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,16,24.851142101864266,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,17,24.851142101864266,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,18,30.51006770155425,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,19,35.52972646678875,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,20,30.51006770155425,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,21,30.51006770155425,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,22,35.52972646678875,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,23,29.19968542520488,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,24,29.19968542520488,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,25,35.52972646678875,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,26,35.52972646678875,supplemental_actual_requirement_0.9
trial00_episode09_task099,0.9,27,24.249931431589832,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,0,36.05908151178514,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,1,36.976677566187945,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,2,44.914954793234585,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,3,40.703853233739515,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,4,49.911716407710124,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,5,30.62982149368182,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,6,30.62982149368182,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,7,36.976677566187945,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,8,44.914954793234585,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,9,40.703853233739515,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,10,49.911716407710124,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,11,36.05908151178514,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,12,36.05908151178514,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,13,44.914954793234585,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,14,40.703853233739515,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,15,49.911716407710124,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,16,36.976677566187945,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,17,36.976677566187945,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,18,44.914954793234585,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,19,49.911716407710124,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,20,44.914954793234585,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,21,44.914954793234585,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,22,49.911716407710124,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,23,40.703853233739515,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,24,40.703853233739515,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,25,49.911716407710124,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,26,49.911716407710124,supplemental_actual_requirement_0.9
trial00_episode10_task102,0.9,27,10.00448691867458,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,0,52.6221995818828,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,1,53.368248366196596,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,2,63.36869695018296,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,3,57.194312434476686,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,4,68.81883402789805,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,5,45.460535023709845,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,6,45.460535023709845,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,7,53.368248366196596,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,8,63.36869695018296,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,9,57.194312434476686,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,10,68.81883402789805,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,11,52.6221995818828,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,12,52.6221995818828,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,13,63.36869695018296,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,14,57.194312434476686,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,15,68.81883402789805,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,16,53.368248366196596,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,17,53.368248366196596,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,18,63.36869695018296,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,19,68.81883402789805,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,20,63.36869695018296,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,21,63.36869695018296,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,22,68.81883402789805,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,23,57.194312434476686,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,24,57.194312434476686,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,25,68.81883402789805,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,26,68.81883402789805,supplemental_actual_requirement_0.9
trial00_episode11_task109,0.9,27,26.437965691164585,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,0,38.10431010643906,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,1,38.902627786612356,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,2,47.207867000021416,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,3,42.45350963762213,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,4,52.13196080915928,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,5,57.21314028127622,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,6,56.01867544199335,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,7,38.902627786612356,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,8,47.207867000021416,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,9,42.45350963762213,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,10,52.13196080915928,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,11,57.21314028127622,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,12,56.01867544199335,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,13,47.207867000021416,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,14,42.45350963762213,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,15,52.13196080915928,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,16,57.21314028127622,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,17,56.01867544199335,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,18,47.207867000021416,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,19,52.13196080915928,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,20,57.21314028127622,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,21,56.01867544199335,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,22,52.13196080915928,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,23,57.21314028127622,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,24,56.01867544199335,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,25,57.21314028127622,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,26,56.01867544199335,supplemental_actual_requirement_0.9
trial00_episode12_task123,0.9,27,57.21314028127622,supplemental_actual_requirement_0.9
trial00_episode13_task134,0.9,0,35.29635517151689,supplemental_actual_requirement_0.9
trial00_episode13_task134,0.9,1,36.80490030689686,supplemental_actual_requirement_0.9
trial00_episode13_task134,0.9,2,44.1365761147464,supplemental_actual_requirement_0.9
trial00_episode13_task134,0.9,3,41.72789031890598,supplemental_actual_requirement_0.9
